t_date,code,p_open,p_high,p_low,p_close,volume,fi_st,fi_netbs,it_netbs,sq_netbs,pbr,per,dividend_yield,pred,pred_up,pred_down
2017/7/25,2891,19.35,19.4,19.2,19.25,32302,8385602,-4541,-120,111,1.29,11.88,5.19,¶^,0,1
2017/7/26,2891,19.3,19.4,19.3,19.3,24752,8396354,3454,-1069,-568,1.29,11.91,5.18,º¦,1,0
2017/7/27,2891,19.3,19.55,19.3,19.5,29459,8411818,15464,0,493,1.31,12.04,5.13,º¦,1,0
2017/7/28,2891,19.5,19.5,19.4,19.5,15608,8418643,1683,-296,-1573,1.31,12.04,5.13,¥­,0,0
2017/7/31,2891,19.5,19.5,19.25,19.4,24648,8414615,-4028,-434,118,1.3,11.98,5.15,¶^,0,1
2017/8/1,2891,19.4,19.4,19.1,19.1,38338,8393844,-20771,-173,50,1.28,11.79,5.24,¶^,0,1
2017/8/2,2891,19.1,19.3,19.1,19.3,25557,8396059,2214,-473,-1982,1.29,11.91,5.18,º¦,1,0
2017/8/3,2891,19.1,19.15,19.05,19.1,26373,8384259,-11798,-124,38,1.28,11.79,5.24,¶^,0,1
2017/8/4,2891,19.1,19.3,19.1,19.3,21196,8394679,10424,-224,21,1.29,11.91,5.18,º¦,1,0
2017/8/7,2891,19.3,19.5,19.3,19.45,22020,8397176,2498,1537,372,1.3,12.01,5.14,º¦,1,0
2017/8/8,2891,19.4,19.5,19.35,19.45,14850,8398713,1537,-244,-125,1.3,12.01,5.14,¥­,0,0
2017/8/9,2891,19.4,19.5,19.25,19.3,16981,8390605,-8109,-147,-594,1.29,11.91,5.18,¶^,0,1
2017/8/10,2891,19.25,19.3,18.9,19,38818,8386229,-4376,36,1009,1.27,11.73,5.26,¶^,0,1
2017/8/11,2891,18.85,19.2,18.8,19.2,27947,8391890,5661,-12,-438,1.29,11.85,5.21,º¦,1,0
2017/8/14,2891,19.2,19.3,19.1,19.2,25211,8395502,3562,-24,-498,1.29,11.85,5.21,¥­,0,0
2017/8/15,2891,19.2,19.4,19.2,19.4,20694,8396377,875,405,-248,1.3,11.98,5.15,º¦,1,0
2017/8/16,2891,19.4,19.5,19.35,19.5,30378,8399912,3384,1800,-1069,1.31,12.04,5.13,º¦,1,0
2017/8/17,2891,19.45,19.6,19.45,19.6,19661,8400710,798,2,680,1.31,12.1,5.1,º¦,1,0
2017/8/18,2891,19.4,19.5,19.3,19.45,10152,8399338,-1172,-75,-534,1.3,12.01,5.14,¶^,0,1
2017/8/21,2891,19.5,19.55,19.35,19.45,9379,8399538,200,33,-158,1.3,12.01,5.14,¥­,0,0
2017/8/22,2891,19.45,19.55,19.45,19.5,10057,8401107,1568,0,130,1.31,12.04,5.13,º¦,1,0
2017/8/23,2891,19.5,19.6,19.45,19.55,14055,8406086,4979,462,-1669,1.31,12.07,5.12,º¦,1,0
2017/8/24,2891,19.55,19.6,19.4,19.5,27463,8402693,-3393,-61,125,1.31,12.04,5.13,¶^,0,1
2017/8/25,2891,19.55,19.6,19.5,19.6,15781,8408838,6146,-6,-200,1.31,12.1,5.1,º¦,1,0
2017/8/28,2891,19.55,19.6,19.5,19.6,19613,8410429,1591,5,-100,1.31,12.1,5.1,¥­,0,0
2017/8/29,2891,19.55,19.6,19.4,19.5,15937,8407532,-2897,0,-33,1.31,12.04,5.13,¶^,0,1
2017/8/30,2891,19.5,19.6,19.45,19.55,24013,8415762,8230,0,-345,1.31,12.07,5.12,º¦,1,0
2017/8/31,2891,19.55,19.6,19.45,19.55,32021,8415674,-88,-50,-1176,1.34,11.5,5.12,¥­,0,0
2017/9/1,2891,19.55,19.6,19.45,19.45,23610,8404162,-6516,-478,81,1.33,11.44,5.14,¶^,0,1
2017/9/4,2891,19.45,19.5,19.4,19.4,14954,8400285,-3877,-24,-181,1.33,11.41,5.15,¶^,0,1
2017/9/5,2891,19.45,19.5,19.35,19.5,20737,8401798,1513,-596,-265,1.34,11.47,5.13,º¦,1,0
2017/9/6,2891,19.4,19.45,19.3,19.35,20492,8402769,-1309,-570,-649,1.33,11.38,5.17,¶^,0,1
2017/9/7,2891,19.35,19.4,19.1,19.15,32686,8395786,-6983,-1532,-258,1.31,11.26,5.22,¶^,0,1
2017/9/8,2891,19.2,19.45,19.2,19.45,24714,8406092,10306,-164,-171,1.33,11.44,5.14,º¦,1,0
2017/9/11,2891,19.5,19.5,19.35,19.4,17600,8403944,-2149,0,-411,1.33,11.41,5.15,¶^,0,1
2017/9/12,2891,19.5,19.55,19.4,19.55,19429,8413857,9914,351,-620,1.34,11.5,5.12,º¦,1,0
2017/9/13,2891,19.6,19.65,19.45,19.45,16736,8413030,-827,92,91,1.33,11.44,5.14,¶^,0,1
2017/9/14,2891,19.45,19.5,19.4,19.4,18875,8417949,4919,-303,-75,1.33,11.41,5.15,¶^,0,1
2017/9/15,2891,19.4,19.55,19.3,19.55,40970,8425689,7741,182,-425,1.34,11.5,5.12,º¦,1,0
2017/9/18,2891,19.55,19.6,19.4,19.5,26598,8432490,6000,-112,117,1.34,11.47,5.13,¶^,0,1
2017/9/19,2891,19.5,19.5,19.35,19.4,17719,8430626,-1864,-174,-374,1.33,11.41,5.15,¶^,0,1
2017/9/20,2891,19.35,19.4,19.15,19.2,19447,8427955,-2671,-400,-436,1.32,11.29,5.21,¶^,0,1
2017/9/21,2891,19.2,19.4,19.2,19.25,24548,8420664,-7286,0,477,1.32,11.32,5.19,º¦,1,0
2017/9/22,2891,19.25,19.25,19.1,19.15,25017,8418686,-1178,207,-20,1.31,11.26,5.22,¶^,0,1
2017/9/25,2891,19.15,19.15,18.95,18.95,30776,8415975,-2711,346,232,1.3,11.15,5.28,¶^,0,1
2017/9/26,2891,18.95,19.15,18.9,19,32292,8414675,-1300,404,51,1.3,11.18,5.26,º¦,1,0
2017/9/27,2891,19.1,19.2,19,19.1,36675,8416532,2040,-151,-193,1.31,11.24,5.24,º¦,1,0
2017/9/28,2891,19.15,19.25,19.05,19.1,32358,8418794,2627,13,276,1.31,11.24,5.24,¥­,0,0
2017/9/29,2891,19.15,19.15,19,19,28848,8410351,-8078,-8,-503,1.3,11.18,5.26,¶^,0,1
2017/9/30,2891,19.1,19.1,19,19.1,2862,8409543,-808,50,-166,1.31,11.24,5.24,º¦,1,0
2017/10/2,2891,19.15,19.15,19,19.05,14362,8402456,-7087,172,5,1.31,11.21,5.25,¶^,0,1
2017/10/3,2891,19.15,19.2,19.05,19.2,18833,8403429,516,1167,53,1.32,11.29,5.21,º¦,1,0
2017/10/5,2891,19.2,19.25,19.05,19.15,15857,8402045,-1384,362,-82,1.31,11.26,5.22,¶^,0,1
2017/10/6,2891,19.2,19.4,19.2,19.4,34244,8418618,16573,45,-3,1.33,11.41,5.15,º¦,1,0
2017/10/11,2891,19.4,19.5,19.35,19.35,34379,8419393,775,120,-769,1.33,11.38,5.17,¶^,0,1
2017/10/12,2891,19.4,19.45,19.25,19.35,31998,8410939,-8453,233,-520,1.33,11.38,5.17,¥­,0,0
2017/10/13,2891,19.35,19.4,19.25,19.4,17956,8408858,-2081,-269,-37,1.33,11.41,5.15,º¦,1,0
2017/10/16,2891,19.4,19.45,19.3,19.45,17968,8413294,4437,260,-102,1.33,11.44,5.14,º¦,1,0
2017/10/17,2891,19.45,19.5,19.4,19.5,16553,8418131,4838,3,-7,1.34,11.47,5.13,º¦,1,0
2017/10/18,2891,19.5,19.5,19.3,19.35,30669,8413289,-4841,929,-69,1.33,11.38,5.17,¶^,0,1
2017/10/19,2891,19.4,19.45,19.3,19.4,11512,8417359,4070,-2169,177,1.33,11.41,5.15,º¦,1,0
2017/10/20,2891,19.4,19.45,19.3,19.4,18735,8419759,2400,218,315,1.33,11.41,5.15,¥­,0,0
2017/10/23,2891,19.45,19.45,19.4,19.4,15721,8421904,2145,619,1621,1.33,11.41,5.15,¥­,0,0
2017/10/24,2891,19.4,19.4,19.3,19.4,18006,8420768,-1136,-6,-102,1.33,11.41,5.15,¥­,0,0
2017/10/25,2891,19.4,19.45,19.3,19.45,11826,8426905,3533,353,-24,1.33,11.44,5.14,º¦,1,0
2017/10/26,2891,19.5,19.5,19.3,19.3,22108,8420745,-6160,0,423,1.32,11.35,5.18,¶^,0,1
2017/10/27,2891,19.35,19.6,19.35,19.45,29239,8424561,-1183,1836,470,1.33,11.44,5.14,º¦,1,0
2017/10/30,2891,19.45,19.55,19.35,19.35,22638,8411816,-12745,40,1702,1.33,11.38,5.17,¶^,0,1
2017/10/31,2891,19.3,19.45,19.3,19.3,19134,8401774,-11639,3,291,1.32,11.35,5.18,¶^,0,1
2017/11/1,2891,19.4,19.45,19.25,19.3,26881,8386933,-14841,-127,267,1.32,11.35,5.18,¥­,0,0
2017/11/2,2891,19.3,19.5,19.3,19.45,15695,8387903,-280,0,47,1.33,11.44,5.14,º¦,1,0
2017/11/3,2891,19.45,19.5,19.4,19.45,10255,8384923,-2980,7,-309,1.33,11.44,5.14,¥­,0,0
2017/11/6,2891,19.35,19.45,19.35,19.45,10909,8382763,-2159,-336,-68,1.33,11.44,5.14,¥­,0,0
2017/11/7,2891,19.45,19.45,19.3,19.35,18265,8368589,-13975,1630,200,1.33,11.38,5.17,¶^,0,1
2017/11/8,2891,19.3,19.4,19.3,19.4,10353,8369781,1193,-202,41,1.33,11.41,5.15,º¦,1,0
2017/11/9,2891,19.45,19.45,19.3,19.4,18157,8370750,969,43,-1422,1.33,11.41,5.15,¥­,0,0
2017/11/10,2891,19.35,19.45,19.3,19.4,15953,8364564,-6185,51,56,1.33,11.41,5.15,¥­,0,0
2017/11/13,2891,19.4,19.45,19.35,19.35,17457,8364001,-562,1130,45,1.33,11.38,5.17,¶^,0,1
2017/11/14,2891,19.35,19.45,19.35,19.4,17836,8365237,1236,-1,-292,1.33,11.41,5.15,º¦,1,0
2017/11/15,2891,19.4,19.45,19.35,19.45,22932,8364143,-1094,231,173,1.33,11.44,5.14,º¦,1,0
2017/11/16,2891,19.4,19.45,19.3,19.35,17635,8361129,-3013,135,751,1.33,11.38,5.17,¶^,0,1
2017/11/17,2891,19.35,19.55,19.35,19.55,30065,8377738,16608,-5,88,1.34,11.5,5.12,º¦,1,0
2017/11/20,2891,19.55,19.55,19.45,19.5,20889,8372254,-5484,0,-181,1.34,11.47,5.13,¶^,0,1
2017/11/21,2891,19.5,19.9,19.45,19.75,67656,8377561,5307,491,1445,1.36,11.62,5.06,º¦,1,0
2017/11/22,2891,20,20.4,20,20.3,114980,8448906,71161,224,-1821,1.39,11.94,4.93,º¦,1,0
2017/11/23,2891,20.35,20.45,20.25,20.4,40679,8474112,25206,65,358,1.4,12,4.9,º¦,1,0
2017/11/24,2891,20.35,20.35,20.15,20.2,23964,8483986,9875,0,235,1.39,11.88,4.95,¶^,0,1
2017/11/27,2891,20.2,20.3,19.9,19.95,23826,8485533,1547,-80,208,1.37,11.74,5.01,¶^,0,1
2017/11/28,2891,19.9,20.25,19.9,20.1,33498,8487910,1562,6008,128,1.33,10.98,4.98,º¦,1,0
2017/11/29,2891,20.25,20.25,20,20.1,19999,8485499,-2412,931,49,1.33,10.98,4.98,¥­,0,0
2017/11/30,2891,20.05,20.2,19.95,20,58679,8490249,4750,-20,98,1.33,10.93,5,¶^,0,1
2017/12/1,2891,20.1,20.4,20,20.35,52030,8502985,12736,402,600,1.35,11.12,4.91,º¦,1,0
2017/12/4,2891,20.4,20.65,20.25,20.55,48967,8510514,7528,658,219,1.36,11.23,4.87,º¦,1,0
2017/12/5,2891,20.5,20.65,20.45,20.65,42417,8528156,17642,15,-644,1.37,11.28,4.84,º¦,1,0
2017/12/6,2891,20.5,20.55,20.1,20.3,44219,8534220,6387,26,-253,1.35,11.09,4.93,¶^,0,1
2017/12/7,2891,20.2,20.25,20,20.15,24484,8536727,2508,108,305,1.34,11.01,4.96,¶^,0,1
2017/12/8,2891,20.15,20.2,20.05,20.2,14321,8541320,4820,0,340,1.34,11.04,4.95,º¦,1,0
2017/12/11,2891,20.35,20.4,20.2,20.2,20068,8544388,3296,401,-1140,1.34,11.04,4.95,¥­,0,0
2017/12/12,2891,20.15,20.25,20.05,20.25,21116,8545258,1264,2008,-1484,1.34,11.07,4.94,º¦,1,0
2017/12/13,2891,20.3,20.35,20.2,20.35,19994,8553898,8823,1758,-1520,1.35,11.12,4.91,º¦,1,0
2017/12/14,2891,20.4,20.65,20.35,20.65,50567,8586418,32520,3495,-429,1.37,11.28,4.84,º¦,1,0
2017/12/15,2891,20.6,20.6,20.3,20.55,53539,8577214,-9204,18652,648,1.36,11.23,4.87,¶^,0,1
2017/12/18,2891,20.55,20.6,20.4,20.6,20514,8581698,4849,4422,11,1.37,11.26,4.85,º¦,1,0
2017/12/19,2891,20.6,20.6,20.35,20.35,27114,8577464,-4273,1020,353,1.35,11.12,4.91,¶^,0,1
2017/12/20,2891,20.45,20.5,20.25,20.3,23873,8578529,1431,46,32,1.35,11.09,4.93,¶^,0,1
2017/12/21,2891,20.3,20.35,20.1,20.1,24919,8571383,-6964,-378,106,1.33,10.98,4.98,¶^,0,1
2017/12/22,2891,20.15,20.25,20.1,20.25,28612,8567916,-3138,-109,81,1.34,11.07,4.94,º¦,1,0
2017/12/25,2891,20.2,20.25,20.05,20.1,20266,8567001,-915,0,-259,1.33,10.98,4.98,¶^,0,1
2017/12/26,2891,20.1,20.15,20,20,24768,8566541,-460,-80,-81,1.33,10.93,5,¶^,0,1
2017/12/27,2891,20.05,20.3,20,20.3,23314,8574840,8298,-82,-95,1.35,11.09,4.93,º¦,1,0
2017/12/28,2891,20.35,20.35,20.25,20.25,24910,8583340,8499,91,-35,1.34,11.07,4.94,¶^,0,1
2017/12/29,2891,20.35,20.5,20.3,20.5,39974,8600155,16815,-74,471,1.36,11.2,4.88,º¦,1,0
2018/1/2,2891,20.5,20.5,20.35,20.45,18652,8600283,128,0,-153,1.36,11.17,4.89,¶^,0,1
2018/1/3,2891,20.5,20.65,20.45,20.65,36553,8611391,11108,0,76,1.37,11.28,4.84,º¦,1,0
2018/1/4,2891,20.7,20.75,20.55,20.65,40322,8618764,7373,348,-253,1.37,11.28,4.84,¥­,0,0
2018/1/5,2891,20.7,20.9,20.65,20.9,43624,8635050,16286,505,120,1.39,11.42,4.78,º¦,1,0
2018/1/8,2891,20.95,21.5,20.9,21.5,77931,8667254,32204,20,3122,1.42,11.75,4.65,º¦,1,0
2018/1/9,2891,21.5,21.5,21.15,21.4,43497,8664577,-2677,500,1182,1.42,11.69,4.67,¶^,0,1
2018/1/10,2891,21.45,21.8,21.3,21.7,55479,8667060,2483,5697,6842,1.44,11.86,4.61,º¦,1,0
2018/1/11,2891,21.8,21.8,21.45,21.7,31958,8673896,6836,250,-598,1.44,11.86,4.61,¥­,0,0
2018/1/12,2891,21.75,21.75,21.55,21.75,27219,8680720,6824,686,-1118,1.44,11.89,4.6,º¦,1,0
2018/1/15,2891,21.85,22.2,21.85,22.15,51847,8683861,3142,4657,1767,1.47,12.1,4.51,º¦,1,0
2018/1/16,2891,22.15,22.25,21.9,22,38181,8681724,-2275,248,171,1.46,12.02,4.55,¶^,0,1
2018/1/17,2891,21.95,22,21.8,22,28144,8689136,7304,0,-1577,1.46,12.02,4.55,¥­,0,0
2018/1/18,2891,22,22.15,21.9,21.9,35139,8692771,3616,-90,-560,1.45,11.97,4.57,¶^,0,1
2018/1/19,2891,21.85,21.9,21.55,21.7,30540,8696295,1963,0,-2674,1.44,11.86,4.61,¶^,0,1
2018/1/22,2891,21.8,21.9,21.7,21.85,34501,8713685,17390,-2210,-1535,1.45,11.94,4.58,º¦,1,0
2018/1/23,2891,21.45,21.5,21.2,21.3,97411,8675942,-37743,-1906,2458,1.41,11.64,4.69,¶^,0,1
2018/1/24,2891,21.15,21.15,20.85,21.05,82846,8659646,-16387,-1940,338,1.39,11.5,4.75,¶^,0,1
2018/1/25,2891,21.25,21.3,21,21.3,86906,8646682,-13329,-3607,1125,1.41,11.64,4.69,º¦,1,0
2018/1/26,2891,21.35,21.35,21.1,21.15,53604,8637850,-8832,-1409,-1455,1.4,11.56,4.73,¶^,0,1
2018/1/29,2891,21.3,21.5,21.15,21.2,48486,8627355,-10496,-1410,520,1.4,11.58,4.72,º¦,1,0
2018/1/30,2891,21.25,21.3,21.1,21.1,39118,8618953,-7301,-675,-1853,1.4,11.53,4.74,¶^,0,1
2018/1/31,2891,21,21.3,20.9,21.3,46211,8619561,883,181,-2517,1.41,11.64,4.69,º¦,1,0
2018/2/1,2891,21.3,21.4,21.15,21.3,31419,8616826,-2735,0,-1047,1.41,11.64,4.69,¥­,0,0
2018/2/2,2891,21.15,21.3,21.05,21.3,30668,8609379,-7403,-100,-543,1.41,11.64,4.69,¥­,0,0
2018/2/5,2891,20.85,20.95,20.8,20.85,49438,8599436,-9943,-51,-3898,1.38,11.39,4.8,¶^,0,1
2018/2/6,2891,20.3,20.3,19.6,19.7,105548,8561855,-37581,-1,-6660,1.31,10.77,5.08,¶^,0,1
2018/2/7,2891,20.25,20.45,20.2,20.35,83558,8572765,11577,-52,4,1.35,11.12,4.91,º¦,1,0
2018/2/8,2891,20.6,20.75,20.45,20.6,42297,8565773,-6548,1646,-1317,1.37,11.26,4.85,º¦,1,0
2018/2/9,2891,20.1,20.65,20.1,20.35,52749,8549643,-18855,110,1019,1.35,11.12,4.91,¶^,0,1
2018/2/12,2891,20.7,20.7,20.5,20.6,36005,8543817,-5826,500,209,1.37,11.26,4.85,º¦,1,0
2018/2/21,2891,21,21.1,20.85,21.1,49358,8541998,-1247,0,-473,1.4,11.53,4.74,º¦,1,0
2018/2/22,2891,20.9,21.25,20.9,21.2,36806,8536913,-4774,939,-1394,1.4,11.58,4.72,º¦,1,0
2018/2/23,2891,21.25,21.3,21.1,21.25,25713,8538278,1355,369,-745,1.41,11.61,4.71,º¦,1,0
2018/2/26,2891,21.3,21.55,21.25,21.4,44855,8538124,-154,-174,573,1.42,11.69,4.67,º¦,1,0
2018/2/27,2891,21.5,21.55,21.35,21.35,51386,8523076,-15048,-188,-687,1.41,11.67,4.68,¶^,0,1
2018/3/1,2891,21.4,21.7,21.3,21.5,58030,8526761,3686,-142,-124,1.42,11.75,4.65,º¦,1,0
2018/3/2,2891,21.4,21.65,21.35,21.65,46549,8531184,4423,-210,-587,1.43,11.83,4.62,º¦,1,0
2018/3/5,2891,21.65,21.75,21.5,21.5,40705,8522851,-8332,209,-503,1.42,11.75,4.65,¶^,0,1
2018/3/6,2891,21.65,21.7,21.5,21.7,40180,8520267,-2584,-193,329,1.44,11.86,4.61,º¦,1,0
2018/3/7,2891,21.55,21.7,21.4,21.4,33913,8514813,-5454,-36,592,1.42,11.69,4.67,¶^,0,1
2018/3/8,2891,21.5,21.65,21.45,21.6,26654,8511227,-3586,-774,-445,1.43,11.8,4.63,º¦,1,0
2018/3/9,2891,21.6,21.8,21.6,21.65,26494,8513137,1909,-82,0,1.43,11.83,4.62,º¦,1,0
2018/3/12,2891,21.75,21.95,21.65,21.9,35369,8517055,3918,-295,-1000,1.45,11.97,4.57,º¦,1,0
2018/3/13,2891,21.8,22,21.75,21.9,31981,8509132,-7923,-336,93,1.45,11.97,4.57,¥­,0,0
2018/3/14,2891,21.9,21.95,21.7,21.8,29860,8499040,-10091,-606,-303,1.44,11.91,4.59,¶^,0,1
2018/3/15,2891,21.7,21.8,21.6,21.6,25346,8491084,-7956,-1133,-474,1.43,11.8,4.63,¶^,0,1
2018/3/16,2891,21.45,21.5,21.25,21.3,80120,8472689,-18395,-1156,489,1.41,11.64,4.69,¶^,0,1
2018/3/19,2891,21.4,21.6,21.3,21.6,24669,8477792,5103,-222,130,1.43,11.8,4.63,º¦,1,0
2018/3/20,2891,21.5,21.6,21.45,21.55,21820,8474681,-3111,-337,105,1.43,11.78,4.64,¶^,0,1
2018/3/21,2891,21.5,21.6,21.4,21.5,32852,8467218,-7463,-1374,167,1.42,11.75,4.65,¶^,0,1
2018/3/22,2891,21.55,21.65,21.4,21.55,24670,8472338,5120,-260,5,1.43,11.78,4.64,º¦,1,0
2018/3/23,2891,21.05,21.2,20.95,20.95,67770,8437924,-34413,-2678,142,1.29,11.14,4.77,¶^,0,1
2018/3/26,2891,20.85,21.1,20.85,21.05,25107,8433117,-4807,-4725,151,1.3,11.2,4.75,º¦,1,0
2018/3/27,2891,21.2,21.25,21.05,21.15,33826,8427142,-2755,-831,-36,1.31,11.25,4.73,º¦,1,0
2018/3/28,2891,21,21.05,20.95,21,38874,8411300,-15841,-949,325,1.3,11.17,4.76,¶^,0,1
2018/3/29,2891,21,21.05,20.9,20.9,30624,8392060,-19240,0,-35,1.29,11.12,4.78,¶^,0,1
2018/3/30,2891,21,21.25,21,21.2,14482,8392979,915,33,361,1.31,11.28,4.72,º¦,1,0
2018/3/31,2891,21.2,21.25,21.1,21.2,5872,8392922,-57,-74,-115,1.31,11.28,4.72,¥­,0,0
2018/4/2,2891,21.15,21.2,21.05,21.05,14808,8387585,-5338,-352,213,1.3,11.2,4.75,¶^,0,1
2018/4/3,2891,21,21.05,20.8,20.9,44707,8381521,-6064,-2622,543,1.29,11.12,4.78,¶^,0,1
2018/4/9,2891,21.25,21.25,20.9,21,41892,8388697,7176,-221,381,1.3,11.17,4.76,º¦,1,0
2018/4/10,2891,21,21.15,20.95,21.05,31167,8383584,-5113,-3033,864,1.3,11.2,4.75,º¦,1,0
2018/4/11,2891,21.1,21.5,21.1,21.5,28459,8389206,5179,48,-33,1.33,11.44,4.65,º¦,1,0
2018/4/12,2891,21.5,21.55,21.4,21.4,24542,8389587,468,0,-57,1.32,11.38,4.67,¶^,0,1
2018/4/13,2891,21.55,21.65,21.45,21.6,29725,8392531,2944,2056,271,1.33,11.49,4.63,º¦,1,0
