t_date,p_close,code,volume,fi_st,fi_netbs,it_netbs,sq_netbs,pbr,per,dividend_yield,pred_days
2015/7/14,21.1,2884,19472,4347873,9133,100,598,1.36,14.16,6.16,E
2015/7/15,21.2,2884,13067,4351418,3545,-121,-948,1.37,14.23,6.13,E
2015/7/16,21.9,2884,34856,4362359,11147,262,2917,1.41,14.7,5.94,E
2015/7/17,21.45,2884,15652,4356991,-5368,447,-1655,1.38,14.4,6.06,E
2015/7/20,21.5,2884,13257,4357126,-166,0,169,1.39,14.43,6.05,E
2015/7/21,21.15,2884,13976,4349378,-6105,3,19,1.36,14.19,6.15,E
2015/7/22,21.25,2884,10998,4348849,-242,0,-54,1.37,14.26,6.12,E
2015/7/23,21.1,2884,15299,4344617,-4771,58,847,1.36,14.16,6.16,E
2015/7/24,21,2884,19281,4343840,-1452,1131,344,1.35,14.09,6.19,E
2015/7/27,20.7,2884,16380,4339674,-4037,14,-626,1.34,13.89,6.28,E
2015/7/28,20.3,2884,23393,4332196,-7904,242,1769,1.31,13.62,6.4,E
2015/7/29,20.45,2884,38519,4330724,-4175,206,3684,1.32,13.72,6.36,E
2015/7/30,19,2884,36920,4332441,621,214,-4192,1.23,12.75,6.84,B
2015/7/31,19.2,2884,28377,4332230,-211,923,-2243,1.24,12.89,6.77,B
2015/8/3,19.9,2884,29381,4355990,20160,177,-430,1.28,13.36,6.53,D
2015/8/4,19.95,2884,21333,4359450,3460,98,427,1.29,13.39,6.52,D
2015/8/5,20.25,2884,24358,4374558,14047,2490,-923,1.31,13.59,6.42,D
2015/8/6,20.25,2884,16023,4378780,5804,809,-718,1.31,13.59,6.42,D
2015/8/7,19.95,2884,11703,4378604,-149,330,-40,1.29,13.39,6.52,D
2015/8/10,19.8,2884,3981,4378544,-1074,616,77,1.28,13.29,6.57,D
2015/8/11,19.4,2884,14685,4374088,-5371,8,-300,1.25,13.02,6.7,D
2015/8/12,18.7,2884,38875,4366012,-8166,157,-411,1.21,12.55,6.95,A
2015/8/13,18.45,2884,32145,4356090,-8990,19,-147,1.19,12.38,7.05,A
2015/8/14,19.3,2884,28933,4365601,2579,0,960,1.25,12.95,6.74,B
2015/8/17,19,2884,11283,4368307,-1159,6,-417,1.23,12.75,6.84,A
2015/8/18,18.8,2884,14565,4367076,-1231,-19,-411,1.21,12.62,6.91,A
2015/8/19,18.45,2884,17176,4359201,-8050,-13,37,1.19,12.38,7.05,A
2015/8/20,19.15,2884,22949,4362094,1914,4,56,1.24,12.85,6.79,B
2015/8/21,18.85,2884,21811,4367906,5222,64,-486,1.22,12.65,6.9,A
2015/8/24,18.2,2884,39622,4358944,-9359,0,-673,1.17,12.21,7.14,B
2015/8/25,18.65,2884,23536,4365926,6552,1,-285,1.2,12.52,6.97,B
2015/8/26,19.25,2884,30121,4750346,8619,401,1142,1.24,12.92,6.75,C
2015/8/27,19.4,2884,21501,4751372,938,279,-468,1.25,13.02,6.7,D
2015/8/28,19.45,2884,14448,4756070,5251,-2,-301,1.25,12.16,6.68,E
2015/8/31,19.55,2884,35901,4753709,-3291,342,-1179,1.26,12.22,6.65,D
2015/9/1,19.75,2884,22325,4760891,6142,126,-450,1.27,12.34,6.58,D
2015/9/2,19.55,2884,23905,4763245,1876,860,253,1.26,12.22,6.65,C
2015/9/3,19.5,2884,11581,4759859,-496,426,-720,1.25,12.19,6.67,C
2015/9/4,19.2,2884,16482,4758186,-1673,301,-610,1.23,12,6.77,B
2015/9/7,19.25,2884,8453,4762177,-583,230,-176,1.24,12.03,6.75,B
2015/9/8,18.95,2884,11194,4757144,-5032,28,-213,1.22,11.84,6.86,B
2015/9/9,19.7,2884,25032,4767747,10803,1,787,1.27,12.31,6.6,C
2015/9/10,19.95,2884,16421,4778999,11202,0,-131,1.28,12.47,6.52,D
2015/9/11,19.95,2884,8064,4779070,71,25,-119,1.28,12.47,6.52,D
2015/9/14,20,2884,9835,4778915,-46,12,-46,1.29,12.5,6.5,D
2015/9/15,19.95,2884,12221,4779517,231,14,100,1.28,12.47,6.52,D
2015/9/16,19.95,2884,11001,4779848,331,2,-55,1.28,12.47,6.52,C
2015/9/17,19.95,2884,20544,4779314,-540,0,1301,1.28,12.47,6.52,C
2015/9/18,19.95,2884,20493,4781785,2098,1282,-186,1.28,12.47,6.52,C
2015/9/21,19,2884,32490,4761207,-20578,93,-298,1.22,11.88,6.84,B
2015/9/22,19.35,2884,15729,4765943,4737,-984,-337,1.24,12.09,6.72,B
2015/9/23,19.3,2884,14027,4763378,-4304,0,-33,1.24,12.06,6.74,B
2015/9/24,18.95,2884,19142,4755233,-8377,0,-19,1.22,11.84,6.86,A
2015/9/25,18.6,2884,22685,4745061,-11718,-1889,125,1.2,11.63,6.99,A
2015/9/30,19.35,2884,43621,4758934,13643,-576,285,1.24,12.09,6.72,B
2015/10/1,19.25,2884,24260,4759277,1622,-46,260,1.24,12.03,6.75,B
2015/10/2,19.4,2884,17837,4768067,8579,71,-386,1.25,12.13,6.7,B
2015/10/5,19.65,2884,12613,4774545,6455,0,-93,1.26,12.28,6.62,B
2015/10/6,19.95,2884,21694,4787085,12114,1703,68,1.28,12.47,6.52,B
2015/10/7,19.8,2884,14516,4786947,-646,8,438,1.27,12.38,6.57,B
2015/10/8,19.65,2884,12018,4788064,1091,250,-151,1.26,12.28,6.62,B
2015/10/12,19.85,2884,12934,4792223,3807,0,109,1.28,12.41,6.55,C
2015/10/13,19.35,2884,28065,4778786,-13500,0,581,1.24,12.09,6.72,B
2015/10/14,19.65,2884,9832,4783213,4363,655,-426,1.26,12.28,6.62,C
2015/10/15,19.6,2884,15019,4786182,699,0,250,1.26,12.25,6.63,B
2015/10/16,19.45,2884,7672,4784102,-1334,117,234,1.25,12.16,6.68,B
2015/10/19,19.8,2884,9648,4791396,6408,0,158,1.27,12.38,6.57,D
2015/10/20,19.95,2884,13371,4796843,5603,200,22,1.28,12.47,6.52,C
2015/10/21,19.85,2884,11665,4805120,6766,600,-194,1.28,12.41,6.55,C
2015/10/22,19.85,2884,4692,4804724,-409,0,-58,1.28,12.41,6.55,C
2015/10/23,20,2884,14669,4808957,5506,-115,-7,1.29,12.5,6.5,D
2015/10/26,20.15,2884,9528,4815086,5964,0,89,1.29,12.59,6.45,D
2015/10/27,20.2,2884,10547,4821273,5638,0,-14,1.3,12.63,6.44,D
2015/10/28,19.85,2884,8853,4815261,-4517,0,-15,1.28,12.41,6.55,C
2015/10/29,19.65,2884,13046,4809155,-6123,-154,-100,1.26,12.28,6.62,B
2015/10/30,19.55,2884,10678,4805933,-3222,-513,84,1.26,12.22,6.65,B
2015/11/2,19.75,2884,5995,4805940,681,0,-67,1.27,12.34,6.58,C
2015/11/3,19.9,2884,13048,4809106,3483,15,350,1.28,12.44,6.53,C
2015/11/4,20.15,2884,18122,4821610,12495,85,873,1.29,12.59,6.45,C
2015/11/5,20.15,2884,13031,4826519,4805,1,-155,1.29,12.59,6.45,C
2015/11/6,19.95,2884,14133,4821671,-4890,0,-312,1.28,12.47,6.52,D
2015/11/9,20,2884,8948,4821543,-165,53,-151,1.29,12.5,6.5,C
2015/11/10,19.55,2884,13595,4812044,-9099,0,10,1.26,12.22,6.65,C
2015/11/11,19.65,2884,9179,4809529,-2335,0,183,1.26,12.28,6.62,C
2015/11/12,19.85,2884,6670,4810911,1321,0,-357,1.28,12.41,6.55,D
2015/11/13,19.9,2884,15885,4815993,5399,0,-184,1.28,12.44,6.53,D
2015/11/16,19.6,2884,13692,4810657,-5122,0,-87,1.32,12.48,6.63,D
2015/11/17,19.8,2884,4747,4809940,-195,-22,21,1.33,12.61,6.57,D
2015/11/18,19.9,2884,14241,4809167,-914,-365,-76,1.34,12.68,6.53,E
2015/11/19,19.8,2884,9703,4805857,-3398,-50,-382,1.33,12.61,6.57,D
2015/11/20,19.7,2884,5109,4804570,-1297,0,-163,1.32,12.55,6.6,D
2015/11/23,19.75,2884,5354,4805336,765,-4,-54,1.33,12.58,6.58,E
2015/11/24,19.6,2884,4220,4804453,-883,0,177,1.32,12.48,6.63,D
2015/11/25,19.85,2884,6771,4806065,1613,0,23,1.33,12.64,6.55,D
2015/11/26,19.85,2884,8953,4809544,3318,0,297,1.33,12.64,6.55,D
2015/11/27,19.75,2884,13892,4812611,3067,-441,-161,1.33,12.58,6.58,D
2015/11/30,19.65,2884,31272,4805398,-7238,0,80,1.32,12.52,6.62,D
2015/12/1,20,2884,17349,4815606,10208,0,217,1.34,12.74,6.5,E
2015/12/2,20,2884,10781,4820155,4442,0,-17,1.34,12.74,6.5,E
2015/12/3,20.15,2884,13325,4827622,7703,-59,-38,1.36,12.83,6.45,E
2015/12/4,19.75,2884,15774,4820361,-7654,0,267,1.33,12.58,6.58,E
2015/12/7,19.9,2884,17272,4824845,4329,0,-3,1.34,12.68,6.53,E
2015/12/8,19.7,2884,17155,4815695,-9687,0,-63,1.32,12.55,6.6,D
2015/12/9,19.55,2884,25150,4807519,-8185,1,-203,1.31,12.45,6.65,E
2015/12/10,19.5,2884,16453,4800382,-7607,0,-124,1.31,12.42,6.67,E
2015/12/11,19.2,2884,21806,4792027,-8767,0,-798,1.29,12.23,6.77,E
2015/12/14,18.9,2884,20129,4781961,-10770,-5,388,1.27,12.04,6.88,E
2015/12/15,19.1,2884,14847,4776159,-4835,0,355,1.28,12.17,6.81,E
2015/12/16,19.1,2884,18621,4771759,-4400,-5,-50,1.28,12.17,6.81,E
2015/12/17,19.55,2884,21065,4772918,1646,0,180,1.31,12.45,6.65,E
2015/12/18,19.15,2884,13898,4768276,-4717,-491,-187,1.29,12.2,6.79,E
2015/12/21,18.95,2884,16601,4758970,-9047,-436,959,1.27,12.07,6.86,E
2015/12/22,19.2,2884,12786,4758887,425,0,-238,1.29,12.23,6.77,E
2015/12/23,19.3,2884,6377,4758835,-94,0,-167,1.3,12.29,6.74,E
2015/12/24,19.1,2884,7314,4754912,-2332,0,-38,1.28,12.17,6.81,E
2015/12/25,19.25,2884,5935,4756061,1129,0,-33,1.29,12.26,6.75,E
2015/12/28,19.3,2884,6642,4759555,3494,-65,84,1.3,12.29,6.74,E
2015/12/29,19.15,2884,5383,4756436,-2226,-93,25,1.29,12.2,6.79,E
2015/12/30,19.05,2884,8470,4751813,-4520,0,269,1.28,12.13,6.82,E
2015/12/31,19.15,2884,6364,4751405,-408,0,-59,1.29,12.2,6.79,E
2016/1/4,18.75,2884,21172,4738948,-12758,0,-539,1.26,11.94,6.93,E
2016/1/5,18.95,2884,17622,4738658,-290,-478,260,1.27,12.07,6.86,E
2016/1/6,19,2884,18467,4740308,1617,1,-532,1.28,12.1,6.84,E
2016/1/7,18.6,2884,21756,4729721,-9858,-7,354,1.25,11.85,6.99,E
2016/1/8,18.4,2884,22639,4716852,-12333,-716,-51,1.24,11.72,7.07,E
2016/1/11,17.5,2884,39234,4701327,-15794,-488,-481,1.18,11.15,7.43,E
2016/1/12,17.25,2884,39371,4693457,-7210,-3,-924,1.16,10.99,7.54,E
2016/1/13,16.9,2884,31218,4680224,-13810,-4,-3,1.14,10.76,7.69,C
2016/1/14,16.6,2884,23104,4669710,-10547,-338,142,1.12,10.57,7.83,B
2016/1/15,16.45,2884,24194,4660559,-9351,-39,-802,1.11,10.48,7.9,B
2016/1/18,16.3,2884,24174,4647817,-11746,0,96,1.1,10.38,7.98,B
2016/1/19,16.5,2884,15433,4645560,-1230,-3791,335,1.11,10.51,7.88,B
2016/1/20,16,2884,28686,4631496,-14065,-405,-530,1.08,10.19,8.13,A
2016/1/21,15.9,2884,23285,4628060,-5970,32,675,1.07,10.13,8.18,A
2016/1/22,15.9,2884,18966,4625458,-3175,-200,1311,1.07,10.13,8.18,A
2016/1/25,17,2884,27412,4630630,5172,-7,1307,1.14,10.83,7.65,B
2016/1/26,16.65,2884,20700,4625035,-6376,1,-404,1.12,10.61,7.81,A
2016/1/27,16.4,2884,19536,4624318,-1498,-254,-579,1.1,10.45,7.93,A
2016/1/28,16.4,2884,29718,4615536,-9128,-257,347,1.1,10.45,7.93,A
2016/1/29,17.2,2884,36568,4619054,3134,-248,1215,1.16,10.96,7.56,A
2016/1/30,17.7,2884,11743,4621125,2071,49,-744,1.19,11.27,7.34,B
2016/2/1,17.1,2884,32123,4604748,-16262,0,-344,1.15,10.89,7.6,A
2016/2/2,16.65,2884,29718,4593528,-10981,-700,57,1.12,10.61,7.81,A
2016/2/3,16.55,2884,23096,4580512,-12749,-600,-94,1.11,10.54,7.85,A
2016/2/15,16.6,2884,19790,4574542,-5971,105,1036,1.12,10.57,7.83,A
2016/2/16,16.65,2884,29738,4559271,-15557,0,586,1.12,10.61,7.81,A
2016/2/17,16.45,2884,19117,4547669,-8736,2,-100,1.11,10.48,7.9,A
2016/2/18,17.05,2884,36409,4551543,4048,1160,122,1.15,10.86,7.62,A
2016/2/19,17.35,2884,14649,4557253,5547,12,-419,1.17,11.05,7.49,B
2016/2/22,17.25,2884,15789,4554484,-3162,0,248,1.16,10.99,7.54,B
2016/2/23,17.1,2884,18534,4546965,-7896,0,-292,1.15,10.89,7.6,A
2016/2/24,17.05,2884,9603,4544135,-1973,0,-71,1.15,10.86,7.62,A
2016/2/25,16.9,2884,29412,4525465,-18824,0,415,1.14,10.76,7.69,A
2016/2/26,17.2,2884,25750,4517643,-8172,-9,-341,1.16,10.96,7.56,A
2016/3/1,17.15,2884,24857,4506930,-10843,-300,397,1.15,10.92,7.58,B
2016/3/2,17.2,2884,17765,4508166,885,-36,233,1.16,10.96,7.56,A
2016/3/3,17.8,2884,24868,4516843,8544,0,1067,1.2,11.34,7.3,B
2016/3/4,18.05,2884,26901,4528238,10942,520,-1499,1.21,11.5,7.2,C
2016/3/7,18.25,2884,24153,4534140,5715,0,-576,1.23,11.62,7.12,D
2016/3/8,18.1,2884,27648,4533415,-725,639,-687,1.22,11.53,7.18,D
2016/3/9,18.15,2884,19012,4532338,-1167,-50,165,1.22,11.56,7.16,D
2016/3/10,18.1,2884,11112,4528328,-4382,0,-211,1.22,11.53,7.18,D
2016/3/11,18.2,2884,12767,4533224,5178,0,-22,1.22,11.59,7.14,D
2016/3/14,18.3,2884,17955,4534585,1306,509,465,1.23,11.66,7.1,D
2016/3/15,18.15,2884,15926,4539770,4891,189,-1123,1.22,11.56,7.16,D
2016/3/16,18.3,2884,8204,4542067,2811,0,265,1.23,11.66,7.1,D
2016/3/17,18.5,2884,18221,4546761,4157,0,168,1.24,11.78,7.03,D
2016/3/18,18.3,2884,22346,4547632,25,174,-477,1.23,11.66,7.1,D
2016/3/21,18.15,2884,27837,4530271,-17361,67,-191,1.22,11.56,7.88,D
2016/3/22,18.1,2884,25007,4522543,-8391,0,-87,1.22,11.53,7.9,D
2016/3/23,18.1,2884,20291,4516264,-6289,-385,-127,1.22,11.53,7.9,D
2016/3/24,18.2,2884,18003,4520364,4100,-483,258,1.22,11.59,7.86,D
2016/3/25,18.05,2884,9912,4521104,-515,0,-172,1.21,11.5,7.92,C
2016/3/28,18.1,2884,9244,4521561,-560,2,-9,1.19,11.24,7.9,C
2016/3/29,18,2884,15929,4514155,-7568,0,-56,1.18,11.18,7.94,D
2016/3/30,18.1,2884,17794,4513686,-1070,0,67,1.19,11.24,7.9,D
2016/3/31,18,2884,18348,4509069,-4943,0,21,1.18,11.18,7.94,D
2016/4/1,18.05,2884,10545,4505602,-4417,0,-68,1.19,11.21,7.92,D
2016/4/6,17.7,2884,24530,4496743,-11503,0,95,1.16,10.99,8.08,D
2016/4/7,17.55,2884,13677,4488822,-7921,393,-172,1.15,10.9,8.15,D
2016/4/8,17.65,2884,11912,4484528,-4996,350,-36,1.16,10.96,8.1,E
2016/4/11,17.65,2884,8759,4482311,-2216,0,4,1.16,10.96,8.1,D
2016/4/12,17.5,2884,15346,4473862,-7855,1,115,1.15,10.87,8.17,E
2016/4/13,17.9,2884,14894,4477345,3483,-76,-31,1.18,11.12,7.99,E
2016/4/14,17.95,2884,16093,4476151,-501,0,2053,1.18,11.15,7.97,E
2016/4/15,18.05,2884,9536,4475964,-188,-38,-354,1.19,11.21,7.92,E
2016/4/18,18.1,2884,5765,4476481,507,0,-8,1.19,11.24,7.9,D
2016/4/19,18,2884,10624,4471706,-4774,75,292,1.18,11.18,7.94,D
2016/4/20,17.7,2884,19903,4467774,-4080,1,-35,1.16,10.99,8.08,D
2016/4/21,17.75,2884,21844,4458771,-9003,0,-5,1.17,11.02,8.06,D
2016/4/22,17.6,2884,16227,4457386,-1386,0,-1613,1.16,10.93,8.13,C
2016/4/25,17.9,2884,7018,4459533,2148,138,-154,1.18,11.12,7.99,D
2016/4/26,18,2884,9358,4461171,1637,0,-60,1.18,11.18,7.94,D
2016/4/27,18.1,2884,14560,4463975,2804,0,313,1.19,11.24,7.9,D
2016/4/28,17.8,2884,15112,4458768,-5207,0,-174,1.17,11.06,8.03,C
2016/4/29,17.9,2884,16357,4453794,-4974,0,-156,1.18,11.12,7.99,B
2016/5/3,17.7,2884,23134,4447806,-5987,67,102,1.16,10.99,8.08,B
2016/5/4,17.65,2884,16981,4437594,-10202,101,100,1.16,10.96,8.1,B
2016/5/5,17.3,2884,27381,4417139,-20472,3,364,1.14,10.75,8.27,A
2016/5/6,16.85,2884,48495,4378863,-37923,0,290,1.11,10.47,8.49,A
2016/5/9,16.9,2884,18901,4370917,-7577,0,445,1.11,10.5,8.46,A
2016/5/10,17.05,2884,21062,4362170,-8073,578,434,1.12,10.59,8.39,A
2016/5/11,16.75,2884,31358,4344628,-17772,0,-255,1.1,10.4,8.54,A
2016/5/12,16.8,2884,23362,4340812,-3639,0,158,1.08,10,8.51,A
2016/5/13,16.8,2884,25778,4330563,-10265,1,-320,1.08,10,8.51,A
2016/5/16,17,2884,20025,4335114,4107,0,341,1.09,10.12,8.41,A
2016/5/17,17.5,2884,26709,4343713,8357,0,-407,1.13,10.42,8.17,A
2016/5/18,17.45,2884,27425,4338919,-4900,0,-369,1.12,10.39,8.19,A
2016/5/19,17.25,2884,24913,4332243,-6423,0,-390,1.11,10.27,8.29,A
2016/5/20,17.3,2884,17548,4329045,-3168,0,-245,1.11,10.3,8.27,A
2016/5/23,17.6,2884,42565,4335057,5516,0,1826,1.13,10.48,8.13,A
2016/5/24,17.3,2884,19359,4324346,-10852,0,-1226,1.11,10.3,8.27,A
2016/5/25,17.8,2884,24303,4328061,3705,0,298,1.15,10.6,8.03,A
2016/5/26,17.65,2884,9310,4325997,-2193,-3,-598,1.14,10.51,8.1,A
2016/5/27,17.75,2884,18998,4321232,-4794,0,-83,1.14,10.57,8.06,A
2016/5/30,18.1,2884,22468,4327644,6413,0,907,1.17,10.77,7.9,B
2016/5/31,18.25,2884,18386,4328010,2189,-40,-499,1.18,10.86,7.84,B
2016/6/1,18.15,2884,10495,4327734,93,0,-601,1.17,10.8,7.88,B
2016/6/2,18.2,2884,14368,4335549,7815,0,-92,1.17,10.83,7.86,B
2016/6/3,18.45,2884,14229,4350771,9957,1,-144,1.19,10.98,7.75,B
2016/6/4,18.3,2884,3379,4349062,-1322,0,-8,1.18,10.89,7.81,B
2016/6/6,18.25,2884,10697,4349293,232,0,-218,1.18,10.86,7.84,B
2016/6/7,18.35,2884,16222,4353316,4023,0,464,1.18,10.92,7.79,C
2016/6/8,18.75,2884,31512,4363479,11306,0,-245,1.21,11.16,7.63,C
2016/6/13,18.5,2884,30483,4362345,-745,192,-230,1.19,11.01,7.73,B
2016/6/14,18.8,2884,12575,4365929,4045,0,227,1.21,11.19,7.61,B
2016/6/15,18.8,2884,14258,4366642,1229,0,39,1.21,11.19,7.61,B
2016/6/16,18.55,2884,19163,4362235,-3817,-29,-300,1.19,11.04,7.71,B
2016/6/17,18.9,2884,16625,4367074,5502,-85,76,1.22,11.25,7.57,B
2016/6/20,19.1,2884,13753,4372263,5097,-16,13,1.23,11.37,7.49,B
2016/6/21,19.05,2884,14551,4378428,1670,0,-47,1.23,11.34,7.51,B
2016/6/22,19.1,2884,15070,4386102,7858,0,-21,1.23,11.37,7.49,B
2016/6/23,19,2884,12070,4388402,2056,0,-220,1.22,11.31,7.53,B
2016/6/24,19,2884,29329,4396080,7216,-21,-148,1.22,11.31,7.53,B
2016/6/27,18.65,2884,17271,4393133,-2947,3,19,1.2,11.1,7.67,A
2016/6/28,18.55,2884,14412,4387224,-6036,-447,44,1.19,11.04,7.71,A
2016/6/29,18.75,2884,10086,4386311,-692,0,-108,1.21,11.16,7.63,D
2016/6/30,19,2884,12704,4393445,7145,1,91,1.22,11.31,7.53,E
2016/7/1,19,2884,9872,4397111,3667,0,2450,1.22,11.31,7.53,E
2016/7/4,19.15,2884,9870,4400589,3478,0,2488,1.23,11.4,7.47,E
2016/7/5,19.1,2884,4835,4400419,-39,-64,-36,1.23,11.37,7.49,E
2016/7/6,18.6,2884,19774,4386486,-14912,-287,42,1.2,11.07,7.69,E
2016/7/7,18.4,2884,30568,4369235,-17251,-475,-128,1.18,10.95,7.77,D
2016/7/11,18.8,2884,23474,4373460,3286,0,227,1.21,11.19,7.61,D
2016/7/12,18.95,2884,11440,4378267,3811,0,-106,1.22,11.28,7.55,E
2016/7/13,19.1,2884,19383,4382390,3890,0,-169,1.23,11.37,7.49,E
2016/7/14,19.05,2884,20491,4379580,-1608,27,-38,1.23,11.34,7.51,E
2016/7/15,19.2,2884,21323,4385204,5473,-130,476,1.24,11.43,7.45,E
2016/7/18,19.45,2884,17863,4389205,1752,-386,387,1.25,11.58,7.35,E
2016/7/19,19.5,2884,20666,4394158,4181,-403,261,1.26,11.61,7.33,E
2016/7/20,19.4,2884,26570,4397373,1087,50,623,1.25,11.55,7.37,E
2016/7/21,19.4,2884,18002,4400468,1511,-18,248,1.25,11.55,7.37,E
2016/7/22,19.2,2884,20362,4402394,-3131,-653,499,1.24,11.43,7.45,E
2016/7/25,19.4,2884,24377,4404817,850,-169,1478,1.25,11.55,7.37,E
2016/7/26,19.6,2884,39772,4416624,5801,-93,8283,1.26,11.67,7.3,E
2016/7/27,19.9,2884,48755,4417377,753,-2,5991,1.28,11.85,7.19,E
2016/7/28,18.15,2884,73035,4411284,-4976,5,-11344,1.17,10.8,7.88,C
2016/7/29,17.8,2884,28119,4395505,-14547,-11,-1144,1.15,10.6,8.03,B
2016/8/1,18,2884,14679,4395193,728,-171,-665,1.16,10.71,7.94,B
2016/8/2,17.95,2884,13278,4389238,-4644,-187,-412,1.16,10.68,7.97,B
2016/8/3,17.65,2884,16802,4388024,-1556,13,-374,1.14,10.51,8.1,B
2016/8/4,17.75,2884,18869,4388531,487,38,-19,1.14,10.57,8.06,B
2016/8/5,18,2884,14650,4395425,6597,-4,692,1.16,10.71,7.94,C
2016/8/8,18.1,2884,10658,4395773,343,-234,-788,1.17,10.77,7.9,C
2016/8/9,18.15,2884,13098,4401380,5607,-1,-1235,1.17,10.8,7.88,C
2016/8/10,18.1,2884,10534,4400899,-480,1,91,1.17,10.77,7.9,B
2016/8/11,18.2,2884,17585,4408776,8241,-307,121,1.17,10.83,7.86,C
2016/8/12,18.15,2884,11919,4412378,3473,-62,-492,1.17,10.8,7.88,C
2016/8/15,18.05,2884,6217,4412476,98,20,23,1.16,10.74,7.92,C
2016/8/16,18.15,2884,10866,4412190,-296,-11,-422,1.17,10.8,7.88,D
2016/8/17,18.05,2884,10293,4413278,1088,5,-1446,1.16,10.74,7.92,D
2016/8/18,18.2,2884,13245,4414793,1482,-4,-124,1.17,10.83,7.86,D
2016/8/19,18,2884,15555,4844658,-6593,-219,19,1.16,10.71,7.94,C
2016/8/22,18.1,2884,12149,4843584,-1092,0,-20,1.17,10.77,7.9,D
2016/8/23,18.15,2884,6579,4846184,2474,-2,-22,1.16,10.8,7.88,D
2016/8/24,18.1,2884,5439,4845407,-869,-9,-68,1.16,10.77,7.9,D
2016/8/25,18.15,2884,6173,4847837,2328,-2,-17,1.16,10.8,7.88,C
2016/8/26,18.25,2884,13696,4853209,5362,2,5,1.17,10.86,7.84,D
2016/8/29,18.2,2884,12631,4852596,-613,347,-13,1.16,10.83,7.86,C
2016/8/30,18.15,2884,13490,4850612,-3670,341,-11,1.16,10.8,7.88,D
2016/8/31,17.85,2884,26290,4840117,-9834,88,195,1.14,10.63,8.01,B
2016/9/1,18.05,2884,15258,4839777,-366,173,-67,1.15,10.74,7.92,C
2016/9/2,17.95,2884,9442,4838688,-1632,0,-59,1.15,10.68,7.97,C
2016/9/5,18.1,2884,8442,4842319,3751,-5,-41,1.16,10.77,7.9,C
2016/9/6,18.2,2884,12577,4845727,3096,0,-27,1.16,10.83,7.86,C
2016/9/7,18.3,2884,12305,4854521,8171,18,-40,1.17,10.89,7.81,D
2016/9/8,18.25,2884,13263,4854347,-1252,-11,-173,1.17,10.86,7.84,D
2016/9/9,18.2,2884,8487,4855307,714,0,-127,1.16,10.83,7.86,D
2016/9/10,18,2884,4692,4853648,-1659,0,-453,1.15,10.71,7.94,C
2016/9/12,17.9,2884,12956,4848794,-5025,0,128,1.15,10.65,7.99,C
2016/9/13,17.7,2884,24032,4833128,-14976,6,-122,1.13,10.54,8.08,B
2016/9/14,17.6,2884,19921,4824403,-8735,134,195,1.13,10.48,8.13,B
2016/9/19,17.95,2884,18580,4828472,4070,0,100,1.15,10.68,7.97,C
2016/9/20,17.85,2884,8477,4824762,-3725,0,-52,1.14,10.63,8.01,C
2016/9/21,17.85,2884,10463,4821577,-3185,0,-311,1.14,10.63,8.01,C
2016/9/22,17.8,2884,12262,4818243,-3334,0,-22,1.14,10.6,8.03,C
2016/9/23,18.05,2884,11012,4824141,5855,0,7,1.15,10.74,7.92,D
2016/9/26,17.85,2884,10887,4819976,-4165,0,-3,1.14,10.63,8.01,C
2016/9/29,18.05,2884,16956,4828178,8336,0,2,1.15,10.74,7.92,D
2016/9/30,17.85,2884,13925,4829451,-2966,105,-94,1.14,10.63,8.01,C
2016/10/3,18.1,2884,13591,4836041,6590,0,38,1.16,10.77,7.9,D
2016/10/4,18.1,2884,9814,4837910,1739,0,-28,1.16,10.77,7.9,D
2016/10/5,18.1,2884,8221,4840941,2929,0,-31,1.16,10.77,7.9,D
2016/10/6,18.15,2884,6653,4842044,1050,0,-44,1.16,10.8,7.88,D
2016/10/7,18.15,2884,7192,4845121,2982,0,0,1.16,10.8,7.88,D
2016/10/11,18,2884,11856,4843555,-988,4,39,1.15,10.71,7.94,C
2016/10/12,18,2884,7113,4845215,1878,-2,88,1.15,10.71,7.94,D
2016/10/13,17.85,2884,13767,4842542,-2674,3,-63,1.14,10.63,8.01,C
2016/10/14,17.85,2884,11437,4846306,3765,0,-198,1.14,10.63,8.01,D
2016/10/17,17.75,2884,19892,4839102,-7204,-877,-222,1.14,10.57,8.06,C
2016/10/18,18,2884,13283,4846183,6707,0,29,1.15,10.71,7.94,C
2016/10/19,18.05,2884,11708,4852036,6129,0,-227,1.15,10.74,7.92,B
2016/10/20,18,2884,5147,4854316,1377,-24,-35,1.15,10.71,7.94,B
2016/10/21,18,2884,3998,4853798,-518,-34,58,1.15,10.71,7.94,B
2016/10/24,17.95,2884,4690,4852877,-1361,0,-27,1.15,10.68,7.97,B
2016/10/25,17.95,2884,4475,4853478,853,0,118,1.15,10.68,7.97,B
2016/10/26,17.85,2884,6024,4852157,-2929,0,-84,1.14,10.63,8.01,B
2016/10/27,17.75,2884,11965,4845566,-6620,0,-36,1.14,10.57,8.06,B
2016/10/28,17.85,2884,11122,4846940,1375,176,49,1.14,10.63,8.01,B
2016/10/31,17.95,2884,10844,4846120,-852,0,-1890,1.15,10.68,7.97,B
2016/11/1,17.9,2884,6656,4846733,586,-3,-29,1.15,10.65,7.99,B
2016/11/2,17.8,2884,7099,4846208,-534,335,70,1.14,10.6,8.03,B
2016/11/3,17.75,2884,7288,4844617,-1672,150,61,1.14,10.57,8.06,B
